,x0,x1
0,0.0,15.897435895437674
1,0.0,39.424184263084385
2,0.0,8.159999994818318
3,0.0,7.777777762840648
4,0.0,41.355902041239034
5,0.0,11.76744124282632
6,6.064408474690324,6.76862287118168
7,0.0,59.85507227370306
8,1.2386260276638764e-07,4.999999862035068
9,0.0,30.4019292869836
10,0.0,128.0
11,0.0,6.499999886222358
12,0.0,74.58062769520154
13,0.0,33.05804683256691
14,0.0,16.08602146632431
15,0.0,13.209677420345916
16,0.0,22.063953512656273
17,0.0,11.244444418480882
18,0.0,96.25192793406161
19,0.0,16.80898878307729
20,0.0,0.6739392059631716
21,2.6009645668486447,1.037877018663276
22,0.0,41.28422873031511
23,1.0761210324918251,1.9699133400122157
24,0.0,96.25192797158687
25,0.0,9.499999983807589
26,0.0,20.21126761850267
27,0.0,12.999999999943702
28,0.0,43.067503912162834
29,0.0,31.56363635081009
30,0.0,4.999999975164119
31,1.0409812551591524,1.9761557365954658
32,0.0,17.000000008634487
33,0.0,3.499999949475279
34,0.29999974382840777,8.700000128334715
35,0.0,19.448818311703207
36,0.0,21.361290316374692
37,1.1612898374259282,15.838709951365312
38,0.0,21.499999963196803
39,0.0,122.0121465192229
40,0.0,10.694444422696575
41,1.9999999643033206,19.0000000205914
42,0.0,9.193548352691186
43,0.0,10.131578933191932
44,0.0,37.958963271731896
45,1.9999998418001546,9.000000097353396
46,0.0,12.037037054067033
47,0.0,14.499999841827414
48,0.0,41.64510489469547
