,x0,k
0,53.654549919613835,0.0072508118244697635
1,30.189023380100423,0.06728556805064158
2,1.0,4.493250726740299
3,50.86783774296712,0.023766438363547405
4,9.477068758276692,0.008426970799525714
5,46.66957304806017,0.010461896315491314
6,1.0,-0.006397637795275594
7,36.9767688670115,0.0537273183174431
8,1.0,0.0022497187851518567
9,27.616881864236717,0.12082246813369851
10,1.0,-0.003918744208228817
11,2.005465975262957,10.225149470354339
12,50.990098954884296,0.00502687400791002
13,1.0,-0.00812978821554926
14,2.0031059711301498,9.53577590451158
15,1.0,0.059914321771224015
16,3.8245842887715513,0.42400556913217485
17,1.0,4.567026161970771
18,82.87830464834316,0.010591300873157489
19,1.0,-0.016698321983496602
20,6.00616850535566,0.12305586584572357
21,1.0,-0.0013659648419778497
22,2.0026004395047865,9.57804421572251
23,1.0,-0.002296561856309499
24,1.0,-0.00014069922472875613
25,5.991483538811045,10.068186888895788
26,34.32332365578939,0.04145618814248874
27,13.979763313412441,0.2295021619670104
28,1.0,-0.006687471595876695
29,1.0,-0.017297507243980128
30,2.0030280272002594,9.54331726108594
31,1.0,-0.001319116501841217
32,1.0,4.556418328280219
33,18.723133164851767,0.016942141914093312
34,1.0,4.506834113355959
35,28.514714887172122,0.010778858591318665
36,2.003027558915894,9.543302100549166
37,8.278834838707127,0.010585557040076797
38,16.53557776479886,0.11709973760366577
39,72.58658760257288,0.01955627151397464
40,1.0,0.09974322169406112
41,1.0,4.565416292209146
42,1.0,0.004989942270161372
43,1.0,0.031151480644158628
44,1.0,-0.001593550806149232
45,27.77405788686676,0.026980529727688794
46,1.0,-0.003620887509049798
47,7.143618147730185,0.1650469084713046
48,39.10980649484687,0.01052294566621901
