,x0,k
0,9.999758241140798,9.7809353308395
1,9.52558034693542,0.08374481374227499
2,2.0025310381771972,9.584475254576658
3,3.8248082810496555,0.42430281404349035
4,1.0,4.853441806030148
5,1.0,0.016670990167540593
6,5.992533490393699,10.438964507619806
7,23.561706254800853,0.054301273962056286
8,4.008675951222407,10.306687674294785
9,1.0,5.065689823402707
10,1.0,0.003898952289335275
11,2.002538947146141,9.583685532561608
12,9.283161150598017,0.027816979361144526
13,2.0025304926846603,9.584479591133551
14,2.0026005582120483,9.578061129354584
15,2.0027692690233456,10.536956960468464
16,1.0,0.062085327402134065
17,1.0,5.00877672955247
18,2.00303800819859,9.542393407463804
19,1.0,5.065690584732701
20,1.0,5.067081109959451
21,2.0025310381771972,9.584475254576658
22,4.000162347639072,9.839940269536019
23,2.0025310381771972,9.584475254576658
24,1.0,4.556632141671075
25,2.0025310381771972,9.584475254576658
26,2.002710676616702,10.543387827402526
27,2.0025919649653785,9.57887490521078
28,2.0061522836855383,9.236929930894178
29,2.804963888356464,0.10709770479286537
30,1.0,5.058122215606387
31,2.0025310381771972,9.584475254576658
32,1.0,5.013669576619092
33,1.0,5.067119367762585
34,5.9761924671742355,0.45455073816535235
35,1.0,0.05931020024295379
36,1.0,0.07776201467110966
37,9.999416236480927,0.461603117514257
38,1.0,0.11704871376826287
39,2.003037081830188,9.542383362473132
40,6.000720130327467,10.516940914027119
41,9.999416119450803,0.4617677463842286
42,2.0054856766656024,10.237062789682282
43,5.495834280509653,0.24101201682524628
44,1.0,0.04714853277188881
45,6.895659261684877,0.13072789268358997
46,9.999879987506567,9.793656570931315
47,5.242735333757992,0.34798202755263635
48,17.573297661990484,0.07508875689922102
