,x0,k
0,17.06268382778618,0.014199416047335205
1,23.85811047114659,0.052593734910889915
2,1.0,0.013350606555680749
3,28.512411467315065,0.027312601211435396
4,1.0,0.008064061892137313
5,1.0,0.017091125101752116
6,2.5033234101095965,18.95729278447582
7,32.58361631988618,0.04876342625079891
8,5.020504906543639,0.004267010194859678
9,15.518895068733114,0.05241971698992751
10,1.0,-0.005013895321908288
11,1.0,9.351805793770716
12,35.203715663815125,0.009815493027247038
13,1.0,0.002789619709455825
14,12.906269022999934,0.013468337132126154
15,4.432846355237399,0.2036120080235112
16,18.768477616791728,0.04672859375306349
17,1.4969666458727804,20.071741755579843
18,82.74477060935044,0.00830623400252514
19,39.37011271808943,-0.006168903326610666
20,3.724398292010916,0.3076678174968442
21,1.0,0.008111394163964794
22,1.0,0.004733823533457813
23,12.896482616739576,0.032794243198278145
24,77.13904340918681,0.005078460975022461
25,1.0,0.03792380622128649
26,15.548919008729232,0.032476020633640565
27,6.141452584459606,0.1839477295435869
28,1.0,0.0026956762902578873
29,83.6789676379813,0.004898625444468614
30,1.0,0.05680064733548937
31,34.78697754161598,0.0021158730675410785
32,1.0,0.024296075601895614
33,1.0,9.451164931609936
34,1.0,-0.0014955307345016007
35,17.93027118143624,0.012241322414496133
36,22.666678619908794,0.019476782439279694
37,1.0,0.018322802475386923
38,12.203635588533963,0.08464364338773858
39,32.90913048820206,0.006885513374682707
40,4.514906925430498,0.1415854767115098
41,2.941614289449277,0.14933519830812295
42,1.0,0.005789717461787861
43,3.501718640716892,19.375271435203167
44,19.337050619446792,0.002786791164207618
45,1.0,0.015770084580947044
46,1.0,0.013503975582860308
47,13.433090748729779,0.1995334507622207
48,1.0,0.02467488130773324
